num__id,num__star_luminosity,num__cosmic_radiation,num__orbital_velocity,num__plasma_density,num__solar_wind_pressure,num__hull_temperature,num__magnetic_field_strength,num__dark_matter_flux,num__nebula_density,num__photon_noise_level,num__engine_thrust,num__gravity_well_depth,num__cosmic_stability_index
-1.7318776111475085,0.08295202879810941,-0.7614081107119658,0.011390967928024631,-0.48511137740720706,-0.5937915851801363,-0.44482962583594404,-0.157020549326083,0.5468494995381897,-0.9836927062124565,-0.9735320815626023,-0.30789154571297583,1.439899284246964,0.1335195313916412
-1.7315312009842627,-0.36666854438773583,-0.47429853197537697,1.1700898860750382,0.11767293646127201,-1.1124708383443151,0.014163051097663382,-0.2661744966189489,0.9303013566295466,-0.4696653872623828,-0.8979230761981118,1.0453502267038441,0.18404342012754848,-0.899076487139628
-1.731184790821017,0.22787221452135545,-0.7030714907664557,-0.7394162259612558,-1.1970913419941074,-0.9427697145866071,-0.34941629405537444,0.03657483603285781,-0.6104795531724766,1.2803120771440566,0.14024112287625784,-0.5197530575157214,1.726197266935375,-0.20616932585664363
-1.7308383806577712,1.5198831228560896,-0.09426315255647373,-1.1760370470176418,0.32510798393025603,0.2170338803132585,1.34558279058476,-0.1406877679195983,0.6137464486946617,0.26877705577022754,0.23783377241990875,-1.062753391312058,0.0013072843857159277,-0.05657368398657769
-1.7304919704945252,-0.41682635698717185,0.9574028466978147,-0.7813658508488328,0.9886595391830737,-0.5624136183376087,-2.462744004532536,-0.2778266532910998,1.8436070430657725,-0.136444298850747,-1.0720271636390009,-0.6170508817707842,-1.1345356376771565,0.019352703523541036
-1.7301455603312794,-0.4168180942778187,-0.8324396449300189,-1.3720682958629289,-0.304236027569928,-0.7017021130561236,0.39356697906505655,-0.08189558716815169,-1.4400576057132304,0.23465002632876392,0.058761397431295055,-1.907087404505018,1.6632395021882789,-0.5061272761501965
-1.7297991501680337,1.6378376126959222,0.8500911708736274,1.4771091269156915,0.1251362630829436,0.7171916069185014,-0.6712612179532325,0.0734560816537285,1.1573650093225973,-0.8079389689004819,1.4149187432735146,1.636659416767738,-1.137417668160339,0.43417542048327706
-1.7294527400047877,0.3559336637277965,0.7565797593246691,1.2905451729998199,0.09150940130103317,0.18446182859513133,0.06720498734137732,-0.18920886080229465,0.5377462214205277,-0.6329072901941611,0.28298535385633866,1.0658591809150293,0.26901953913993226,-0.15071081340050468
-1.729106329841542,-0.5247776221870535,0.7195378455302899,-0.6559004853911905,-0.8179790776466584,-0.26195345739029025,1.5707576770298735,-0.4026263436614423,0.8203675371591063,0.5944860764725234,0.9781840336164829,-0.7279600927925571,0.787563282130577,1.0652874419586582
-1.7287599196782961,0.12512398400975855,-0.16178709565375268,-0.868109523099518,-0.3191317375099378,-1.039550717000395,-1.096737063598433,-0.23581728166400928,0.47877065241615263,-0.9829393048817497,0.9403860066515195,-1.1085176233764023,-0.051139463610818045,-0.5419662329381633
-1.7284135095150504,-0.5222463747335109,-0.7868085800351949,1.4036235478773473,-0.7857451305639922,-0.03222670096958282,-1.1149232720891549,-0.1201387199359602,-1.3782122428806425,-0.6250020290942273,-0.4023834216348425,1.2073525586601057,-1.5788241941169354,-0.4817479278380137
-1.7280670993518044,-0.5232140918505676,2.2055200882554176,-1.7141863047139638,-0.40079675288468236,-0.26148689121706964,1.9017162198171895,-0.2104641944612072,-1.8430569414563167,2.0736500208145157,0.9877190699600391,-1.8866290814034739,0.45113709453413586,1.414419137611877
-1.7277206891885586,-0.1251846124986148,1.4849344895828347,0.3518932938713688,-1.117376896214578,0.05096013747532552,-0.36579520424886214,0.038731387023211036,0.07023107025214578,-0.03549174792364903,1.1281997299291164,0.4615103538580667,1.6854387107874806,1.2368367377191714
-1.7273742790253128,-0.881737566068794,-0.1392029304994144,1.4402193385105215,-0.4479773384795585,-0.006984047857896851,-0.5484285231632543,0.023463048790478093,-1.3661640743067478,0.34097126827710666,-0.26911839526502723,1.826105855912314,0.6344999136713956,0.575699952282507
-1.727027868862067,-0.8550355598250804,0.04365612051438327,0.034393369318759644,0.9098922277875918,0.5019122910030237,-0.5321831241886172,-0.20732628091367117,1.6747920795812132,-0.48253059818451005,0.9821370236906423,0.44293080847465893,0.3911172975948882,0.1146761460099392
-1.726681458698821,-0.5620710582787605,-0.4317868341511412,-1.7100631263052966,0.7700285208690809,-1.0067286796072847,-1.668421732478348,-0.3513919035522789,-0.9981450102794117,-0.8831285681442423,1.6973863091120367,-1.9535716828279333,0.3159438096132441,-0.7881967428216333
-1.7263350485355753,-0.7084968439082048,-1.3236345094071815,-0.9651204643688162,-0.38583603204387107,-0.2982209816705669,1.5735821464666409,-0.12107821958628985,1.0425038200526935,0.17023375937538887,0.4433871265079761,-1.0066371117862738,-0.4769849605586751,-0.45359541498528927
