id,star_luminosity,cosmic_radiation,orbital_velocity,plasma_density,solar_wind_pressure,hull_temperature,magnetic_field_strength,dark_matter_flux,nebula_density,photon_noise_level,engine_thrust,gravity_well_depth,cosmic_stability_index
0,2.4531460979968966,85.25284515728782,27.585084773981237,3.1664042589353305,2.847116606220844,282.8362081010072,17.56812598550021,1.0953211890834598,0.001200729841469436,29.8293531557654,550.674704315598,18.38444401030135,10.503134071189969
1,1.4760779833979485,109.91257178830051,42.69708328819897,5.323041208967685,1.3724283966119517,300.924087477778,12.345115721280994,1.865131851786634,0.011326748687398736,31.798827341922898,823.3226310952169,11.48937354956055,4.155593494082008
2,2.768071395183896,90.26335406041777,17.792897156628857,0.6190879735187493,1.854915877721317,286.59623505331604,26.831654331591544,-1.2281106278618772,0.04580021756980322,58.841076888960345,507.98935190126065,19.956316085596157,8.415009803538991
3,5.575733538628793,142.55365819099896,12.098395249582577,6.065200680955763,5.152423299556559,353.392374790296,18.349648660996653,1.2296222331665372,0.02587360606076838,61.38318418303678,398.586938919428,10.486090794220704,9.334599255645717
4,1.3670803033280874,232.88082931103582,17.245781198337593,8.439250186533805,2.936329192731466,203.31469564821685,11.787560677159265,3.6986669950485496,0.017890997116858275,27.26373917000022,488.38601818511864,4.249931690525559,9.801331469352297
5,1.3670982589785416,79.15197515599242,9.541713876281806,3.813538654828413,2.5403096881098954,315.87555147496926,21.162851216986187,-2.893555764142066,0.025201324782050144,56.718681346452385,228.47253445832416,19.61065681339429,6.571118071685676
6,5.832059823210635,223.66387248993252,46.70129373385983,5.3497434399185195,6.574451841993888,273.9130432421044,28.596419868820885,2.320980526718976,0.004662969280218836,92.04406186334126,942.4581972909951,4.234108375271559,12.351316149666419
7,3.046361060272748,215.63221483565042,44.26808684100112,5.229433519829389,5.0598157384511815,303.01435207872163,16.027917084240194,1.0770456208969192,0.00811098461301286,62.55929903436374,827.4547263054551,11.955920981324558,8.755922563073062
8,1.1324919738616281,212.45069970794725,18.882127264331857,1.9754728340586594,3.790585564281284,362.26601567691614,5.815902483005424,1.6444308045626845,0.0322898714231954,80.66793367964114,466.04029470671594,14.80290027811175,16.230867390541462
9,2.5447897531696015,136.75405378506363,16.114451716934017,3.7602449016326416,1.579751983458967,257.14598755578197,13.79770675655839,0.9586473891007999,0.001215571379636835,79.68336526697237,389.3664705246927,10.198140534000052,6.35081000505531
10,1.1379926144561898,83.07120902878748,45.7428791329212,2.090799194955027,4.443735535209614,256.4293095736874,19.332919456055567,-2.769396188782571,0.008266713345570189,44.70671514146424,855.9624747962089,1.8106383057699005,6.720982006736616
11,1.1358896734534503,340.0811188858462,5.079737809443019,3.4680644556090208,3.791912086656053,375.3083549156198,15.010850559178664,-3.702609573583943,0.06142848220213135,80.91630367012282,232.5944286332739,12.955807522811853,18.377038366549545
12,2.000845452032705,278.1903106595792,32.0259887596106,0.9042896870739459,4.680249043511662,285.95077867287443,26.934845175690896,0.13847108620908338,0.01987969965375927,84.57556399407102,705.6919651290124,19.732537923987746,17.285409628040103
13,0.35678418788423477,138.69379867740167,46.22016924255517,3.2992621296741174,4.515504441900909,278.75360623698236,26.2042560464387,-2.7452085144690788,0.027295787196792123,48.17802160936037,980.627414293735,13.962530980457993,13.22129113710592
14,0.4148101779133225,154.39948927069153,27.885087000785873,8.15743712288586,5.96237825891434,279.39380123757337,15.16099954667281,3.3597572818448422,0.011073312024692927,80.77090173049253,701.9486026105417,12.626278680562391,10.387300626964059
15,1.0514498030578039,113.56388447378801,5.133513181983525,7.657033858618485,1.6730702938862418,234.6171677032927,8.267467572572961,-2.0063804338978364,0.0031817808863503286,99.40181741989012,219.10699285968226,12.213550985273466,4.837189843096512
16,0.7332526945938739,36.9634451394544,14.849214322332006,3.5215908042914332,3.6874711826638276,362.37732172828265,19.287964450408946,2.0903873855057546,0.023932364341413263,66.73746735080172,409.8931131620141,7.860105739773492,6.89404021582636
17,2.119961368423657,126.66004421302239,46.50987172513703,3.2093846096121688,3.2237461260549325,357.740426425888,1.2900832172180094,0.6018687755661526,0.01204260270480766,32.39833670158269,773.8444124356354,6.467039625015734,7.719467930638579
18,0.7973837201431128,178.89980177637298,5.766009088092316,5.190113108532167,2.9656898175030983,230.77812231385917,73.39097109767398,1.4441504804833305,0.004105967771691581,85.44647336364318,302.33166149740674,14.854467227222086,11.53605206874287
19,0.5326754452219222,93.83999947686667,22.765089472844064,7.142634233498525,9.166436230144214,286.3441895381753,147.44067742011603,-1.8287301743152184,0.04637662060639541,20.79707099697255,517.9033091008605,6.555230828306967,14.404209844713838
20,5.3255660964483384,109.99547369015468,40.53851268498402,1.961311946084038,2.2305473434411276,237.3328946781362,15.525674736196597,3.800943815347796,0.006799240203891811,55.036836910653996,860.177865201385,18.341772113504057,5.193090879443281
21,1.3762727778912136,109.38011544742467,42.714094715825155,4.319565292367438,4.547904959666243,332.3219678235438,11.661068624651435,-0.03296628152939695,0.009569235465868822,90.80516282519237,852.7352115355327,4.671993717834025,10.409635453661778
22,1.740239180348944,143.6759124446144,26.492356968290153,4.079774968982534,1.9516027628288377,324.0008968700117,16.566531262922307,4.191947463715635,0.005692070382894496,68.32843446144918,515.3644167626254,19.500406519566972,9.558322459243286
23,0.5273986583447251,116.40858977009576,15.461768827978362,1.784652588186951,1.3183436617034388,260.2302444030353,35.77091254984291,0.9974151549684145,0.010950604056555548,97.48939108146755,403.0864361642648,9.334536820490264,6.996718284115225
24,1.0666189869241032,76.4935112726828,31.986712295877155,3.793306949188083,3.793608113803895,282.3202258012334,60.13380518980563,-1.4838159004545175,0.019895780986502177,45.34717189938477,701.036562858126,2.809636851656752,9.240131651988124
25,1.8017133472743332,143.39026878552065,16.87001142007857,4.755460813677814,5.370909910362404,354.16960687979497,36.632815524457236,1.2185885240002916,0.00564105994626486,57.483666352433254,426.98184945271976,1.7451997245551594,8.472928223682686
26,0.6565247658145191,173.6331009952812,16.486891609816233,2.325840620665765,0.763687319086856,294.4470922063569,79.94591822174422,1.739787556990396,0.009894219206815533,42.802585663121796,473.89745681369754,16.793959109795185,15.16696781537423
27,2.2267840502665917,151.197387976008,41.34198935286559,3.5614590458813313,3.2558622291361914,275.14340261813555,31.18989561450656,-0.746873257513575,0.0012707345528496115,68.85135791803086,736.8070163738516,10.829410340886772,6.872781996361301
28,1.0196801993281968,34.67688017932444,11.94196258834759,9.919107145461817,4.473836008709088,338.8086406265754,156.89878143453578,0.9853873057791974,0.004474574198486121,37.36967186370898,355.00072561426026,4.712314093363057,7.885510222308069
29,1.3055768844752575,192.3865612252688,5.248466528089586,2.235930839855619,4.201059011993104,303.1773946858125,29.932718371071946,1.828812841299874,0.04848289617207147,34.4085754390096,331.1021944533983,6.024423684778894,8.476403114130667
30,1.0188094199634208,61.9576649921471,20.154884765263212,0.44165418574342774,4.550289680571658,351.50235391616985,9.812048801494475,-1.972137368227325,0.02117616455400718,76.53865133745194,446.6482250925453,2.862620918132759,8.809259437488866
31,7.255955265405447,171.95690538973975,27.093827974776346,5.06387788722438,6.322409736412991,338.3650465179401,1.5357682234420365,-1.3070746113157392,0.015028968741778479,97.79727488280719,595.7956871054449,5.901386687214324,8.300203111195277
32,1.631014510371482,176.29750883282688,36.72861763528957,5.631118240506352,1.0118963797653522,326.12187776270906,10.874063744450286,-2.2927716834135965,0.01546476064300498,25.401969760334943,812.3827298281499,2.530055647909628,9.467004130472507
33,0.7073931092827274,46.94760358430115,40.15018659219299,3.9685156372462096,1.914787606065562,264.73522514638256,14.939053480041228,3.5846525778966734,0.021549248137594273,88.60195655149512,787.2768524832619,8.899750004813491,6.200429424182331
34,3.183674171526771,219.49877015581012,34.858364501013355,5.398460294397639,3.850393158848259,353.36492779874885,25.305876837125027,-0.8382996633584786,0.005729686216572778,94.27957819520799,738.2978505635817,10.03488792060758,11.020244285550827
35,0.6208443205786286,338.12775129855413,33.1928996142617,13.123547154606287,3.0222344494905298,300.30393211740665,8.783295354678943,3.7929845228978643,0.0016922372947110122,79.24994003845522,741.7441982890954,11.6438390226461,19.797060277574403
36,1.9485604632967748,112.01940820943489,34.95869250437458,1.394490016230993,4.05447812157788,303.1482673261265,11.959081536541982,0.03390452806662374,0.011558847840954827,45.47406086438702,652.18672316525,11.796421698920106,7.719683106819381
37,0.3437859343741213,171.97703550039014,17.218693291149457,4.025030776882282,1.745131248617275,239.91920626200067,1.1956713948910977,-4.3970803429086445,0.04896377331611424,15.61088102199621,450.34669615001803,6.723577452396805,4.772777469542652
38,0.5697549977194163,100.47653665796447,22.20625953340555,4.4682680391341245,4.37602691377066,272.900769055382,61.81299231838474,1.4382667222779062,0.01529459636242254,12.705169543226464,601.5262730676017,17.554082910061624,8.484884963831078
39,1.9299401434807204,61.3717554513332,32.7396425449804,3.0804375902785828,7.972898271472195,263.2248851142149,59.392827498991785,1.0076705015611258,0.043865624769094266,63.60032488919087,681.0808627843887,7.037722326087835,5.775041045376969
40,2.976574861062402,231.34962874355094,7.9506797159287785,4.237094951283268,9.08332007899551,320.4645533008213,32.129150804288564,-0.5946401964875127,0.0036933247302623215,80.93477058045175,368.4330874922557,12.056994302814521,13.124432753170826
41,1.8909788876241227,174.451481793112,18.289640753053504,8.236465876373781,9.488789173534215,336.20135189936195,21.582520171408362,-0.20605853177234687,0.007390005458765155,37.43022045830074,443.28531518834325,6.963206867722303,9.396493572212398
42,1.5030274500184744,86.57212922193197,23.288852514094387,4.412154570934494,2.6056650189711017,289.0874145960223,18.680842038151948,2.634514357667227,0.02144589300470624,50.04884365023859,543.5525215587782,16.72487959208865,6.803153527551078
43,1.2957854592552103,63.24679980613242,29.00483072842712,7.78557430070437,3.205005458012592,305.7789363691416,13.188890262588219,-0.04211287917250138,0.0014748338495707638,32.56123263054157,745.5168370887377,19.9584890591451,5.140735668431065
44,0.5051915613167104,348.39994636201214,26.89169483124325,7.185939256685081,6.743553452818365,297.3457380986108,75.6880972311219,-0.6800655053033845,0.004257352184346037,83.10496968029766,648.7614649691567,4.24197074922714,30.275555497009517
45,0.9269317259057145,52.52793392292696,37.315934516929715,7.977374265667864,1.6355492961376794,370.6606045760447,6.6731787513831105,-4.284573565691375,0.003337743118027788,81.97817775297743,801.0237624259879,19.144403615183595,3.52003776557476
46,1.1405253427502533,188.47445219034717,26.30420039374075,8.909149980481361,8.302552060070695,207.03818758742665,1.6815762175382576,1.6405521651427872,0.015561624029633545,76.03293998367823,625.0386032785342,2.3506633728468307,7.989381253474886
47,3.840865688767589,148.19753423343562,45.6858492721245,4.762161948463648,3.91148332215712,256.53046184862865,18.864056125193194,0.2948260839530752,0.043659906413264414,86.16178896534919,878.0462614683129,16.296493321269374,7.629451444420867
